experiment_id,timestamp,host,in_num,in_unit,out_num,out_unit,in_pac_num,in_pac_unit,out_pac_num,out_pac_unit
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366674,s1-eth2,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366674,s1-eth3,0.45,Mb/s,0.01,Mb/s,35.0,p/s,25.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366674,s1-eth4,0.00,Mb/s,0.01,Mb/s,1.0,p/s,1.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366674,s1-eth5,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366674,s1-eth6,0.02,Mb/s,0.42,Mb/s,31.0,p/s,33.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366675,total,0.34,Mb/s,1.98,Mb/s,55.0,p/s,541.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366675,ens4,0.02,Mb/s,1.75,Mb/s,16.0,p/s,507.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366675,ovs-system,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366675,s1,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366675,s1-eth1,0.02,Mb/s,0.00,Mb/s,2.0,p/s,1.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366675,s1-eth2,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366675,s1-eth3,0.29,Mb/s,0.01,Mb/s,21.0,p/s,16.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366675,s1-eth4,0.00,Mb/s,0.01,Mb/s,1.0,p/s,1.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366675,s1-eth5,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366675,s1-eth6,0.01,Mb/s,0.21,Mb/s,15.0,p/s,16.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366676,total,0.04,Mb/s,0.03,Mb/s,25.0,p/s,29.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366676,ens4,0.01,Mb/s,0.01,Mb/s,18.0,p/s,16.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366676,ovs-system,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366676,s1,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366676,s1-eth1,0.00,Mb/s,0.00,Mb/s,1.0,p/s,2.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366676,s1-eth2,0.01,Mb/s,0.00,Mb/s,1.0,p/s,1.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366676,s1-eth3,0.01,Mb/s,0.00,Mb/s,2.0,p/s,1.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366676,s1-eth4,0.00,Mb/s,0.00,Mb/s,2.0,p/s,2.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366676,s1-eth5,0.00,Mb/s,0.00,Mb/s,0.0,p/s,3.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366676,s1-eth6,0.00,Mb/s,0.01,Mb/s,1.0,p/s,4.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366677,total,0.56,Mb/s,0.53,Mb/s,91.0,p/s,98.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366677,ens4,0.03,Mb/s,0.02,Mb/s,20.0,p/s,21.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366677,ovs-system,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366677,s1,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366677,s1-eth1,0.04,Mb/s,0.00,Mb/s,3.0,p/s,5.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366677,s1-eth2,0.00,Mb/s,0.00,Mb/s,1.0,p/s,1.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366677,s1-eth3,0.47,Mb/s,0.02,Mb/s,34.0,p/s,31.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366677,s1-eth4,0.00,Mb/s,0.04,Mb/s,3.0,p/s,6.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366677,s1-eth5,0.00,Mb/s,0.00,Mb/s,1.0,p/s,0.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366677,s1-eth6,0.02,Mb/s,0.45,Mb/s,29.0,p/s,34.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366678,total,0.16,Mb/s,0.11,Mb/s,29.0,p/s,27.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366678,ens4,0.01,Mb/s,0.01,Mb/s,16.0,p/s,15.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366678,ovs-system,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366678,s1,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366678,s1-eth1,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366678,s1-eth2,0.00,Mb/s,0.00,Mb/s,0.0,p/s,1.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366678,s1-eth3,0.14,Mb/s,0.00,Mb/s,8.0,p/s,5.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366678,s1-eth4,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366678,s1-eth5,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366678,s1-eth6,0.00,Mb/s,0.10,Mb/s,5.0,p/s,6.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366679,total,0.24,Mb/s,0.16,Mb/s,50.0,p/s,50.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366679,ens4,0.09,Mb/s,0.06,Mb/s,31.0,p/s,36.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366679,ovs-system,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366679,s1,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366679,s1-eth1,0.13,Mb/s,0.00,Mb/s,10.0,p/s,6.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366679,s1-eth2,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366679,s1-eth3,0.01,Mb/s,0.00,Mb/s,1.0,p/s,0.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366679,s1-eth4,0.00,Mb/s,0.08,Mb/s,7.0,p/s,7.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366679,s1-eth5,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366679,s1-eth6,0.00,Mb/s,0.01,Mb/s,1.0,p/s,1.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366680,total,0.11,Mb/s,1.85,Mb/s,46.0,p/s,453.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366680,ens4,0.03,Mb/s,1.76,Mb/s,35.0,p/s,442.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366680,ovs-system,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366680,s1,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366680,s1-eth1,0.07,Mb/s,0.00,Mb/s,5.0,p/s,5.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366680,s1-eth2,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366680,s1-eth3,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366680,s1-eth4,0.00,Mb/s,0.10,Mb/s,6.0,p/s,6.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366680,s1-eth5,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366680,s1-eth6,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366681,total,0.12,Mb/s,0.12,Mb/s,50.0,p/s,58.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366681,ens4,0.05,Mb/s,0.06,Mb/s,41.0,p/s,49.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366681,ovs-system,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366681,s1,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366681,s1-eth1,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366681,s1-eth2,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366681,s1-eth3,0.06,Mb/s,0.00,Mb/s,5.0,p/s,4.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366681,s1-eth4,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366681,s1-eth5,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366681,s1-eth6,0.00,Mb/s,0.06,Mb/s,4.0,p/s,5.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366682,total,0.21,Mb/s,0.19,Mb/s,48.0,p/s,48.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366682,ens4,0.02,Mb/s,0.03,Mb/s,25.0,p/s,26.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366682,ovs-system,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366682,s1,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366682,s1-eth1,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366682,s1-eth2,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366682,s1-eth3,0.18,Mb/s,0.01,Mb/s,13.0,p/s,10.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366682,s1-eth4,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366682,s1-eth5,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366682,s1-eth6,0.01,Mb/s,0.16,Mb/s,10.0,p/s,12.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366683,total,0.48,Mb/s,0.43,Mb/s,88.0,p/s,78.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366683,ens4,0.02,Mb/s,0.02,Mb/s,24.0,p/s,23.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366683,ovs-system,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366683,s1,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366683,s1-eth1,0.20,Mb/s,0.01,Mb/s,14.0,p/s,11.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366683,s1-eth2,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366683,s1-eth3,0.24,Mb/s,0.01,Mb/s,20.0,p/s,14.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366683,s1-eth4,0.01,Mb/s,0.19,Mb/s,13.0,p/s,13.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366683,s1-eth5,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366683,s1-eth6,0.01,Mb/s,0.21,Mb/s,17.0,p/s,17.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366684,total,0.41,Mb/s,2.09,Mb/s,76.0,p/s,558.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366684,ens4,0.02,Mb/s,1.75,Mb/s,24.0,p/s,515.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366684,ovs-system,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366684,s1,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366684,s1-eth1,0.27,Mb/s,0.01,Mb/s,22.0,p/s,14.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366684,s1-eth2,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366684,s1-eth3,0.11,Mb/s,0.00,Mb/s,7.0,p/s,4.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366684,s1-eth4,0.01,Mb/s,0.22,Mb/s,17.0,p/s,18.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366684,s1-eth5,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366684,s1-eth6,0.00,Mb/s,0.11,Mb/s,6.0,p/s,7.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366685,total,0.06,Mb/s,0.08,Mb/s,30.0,p/s,36.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366685,ens4,0.02,Mb/s,0.03,Mb/s,25.0,p/s,30.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366685,ovs-system,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366685,s1,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366685,s1-eth1,0.02,Mb/s,0.00,Mb/s,2.0,p/s,2.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366685,s1-eth2,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366685,s1-eth3,0.01,Mb/s,0.00,Mb/s,1.0,p/s,0.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366685,s1-eth4,0.00,Mb/s,0.04,Mb/s,2.0,p/s,3.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366685,s1-eth5,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366685,s1-eth6,0.00,Mb/s,0.01,Mb/s,0.0,p/s,1.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366686,total,0.12,Mb/s,0.12,Mb/s,46.0,p/s,47.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366686,ens4,0.03,Mb/s,0.03,Mb/s,34.0,p/s,35.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366686,ovs-system,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366686,s1,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366686,s1-eth1,0.07,Mb/s,0.00,Mb/s,6.0,p/s,5.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366686,s1-eth2,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366686,s1-eth3,0.01,Mb/s,0.00,Mb/s,1.0,p/s,0.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366686,s1-eth4,0.00,Mb/s,0.07,Mb/s,5.0,p/s,6.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366686,s1-eth5,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366686,s1-eth6,0.00,Mb/s,0.01,Mb/s,0.0,p/s,1.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366687,total,0.55,Mb/s,0.52,Mb/s,84.0,p/s,74.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366687,ens4,0.03,Mb/s,0.03,Mb/s,38.0,p/s,33.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366687,ovs-system,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366687,s1,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366687,s1-eth1,0.51,Mb/s,0.01,Mb/s,25.0,p/s,18.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366687,s1-eth2,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366687,s1-eth3,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366687,s1-eth4,0.01,Mb/s,0.48,Mb/s,21.0,p/s,23.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366687,s1-eth5,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366687,s1-eth6,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366688,total,0.86,Mb/s,0.79,Mb/s,122.0,p/s,113.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366688,ens4,0.03,Mb/s,0.03,Mb/s,29.0,p/s,30.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366688,ovs-system,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366688,s1,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366688,s1-eth1,0.71,Mb/s,0.02,Mb/s,42.0,p/s,29.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366688,s1-eth2,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366688,s1-eth3,0.11,Mb/s,0.00,Mb/s,8.0,p/s,7.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366688,s1-eth4,0.02,Mb/s,0.65,Mb/s,36.0,p/s,40.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366688,s1-eth5,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366688,s1-eth6,0.00,Mb/s,0.10,Mb/s,7.0,p/s,7.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366689,total,0.20,Mb/s,0.19,Mb/s,67.0,p/s,63.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366689,ens4,0.04,Mb/s,0.04,Mb/s,46.0,p/s,43.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366689,ovs-system,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366689,s1,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366689,s1-eth1,0.16,Mb/s,0.00,Mb/s,13.0,p/s,8.0,p/s
2022-03-27-07-37-43_cubic_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366689,s1-eth2,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
